id,sea_age,date,datetime,length,sst,d18O.pdb,lat,lon
2009M116,MSW,2008-01-05,75974,42.63411,NA,NA,NA,NA
2009M116,MSW,2008-01-06,75975,42.73608,NA,NA,NA,NA
2009M116,MSW,2008-01-07,75976,42.83806,NA,NA,NA,NA
2009M116,MSW,2008-01-08,75977,42.94003,NA,NA,NA,NA
2009M116,MSW,2008-01-09,75978,43.04201,NA,NA,NA,NA
2009M116,MSW,2008-01-10,75979,43.14398,NA,NA,NA,NA
2009M116,MSW,2008-01-11,75980,43.24208,NA,NA,NA,NA
2009M116,MSW,2008-01-12,75981,43.3395,NA,NA,NA,NA
2009M116,MSW,2008-01-13,75982,43.43691,NA,NA,NA,NA
2009M116,MSW,2008-01-14,75983,43.53433,10.46888569,-0.829217075,NA,NA
2009M116,MSW,2008-01-15,75984,43.63175,NA,NA,NA,NA
2009M116,MSW,2008-01-16,75985,43.72917,NA,NA,NA,NA
2009M116,MSW,2008-01-17,75986,43.82658,NA,NA,NA,NA
2009M116,MSW,2008-01-18,75987,43.924,NA,NA,NA,NA
2009M116,MSW,2008-01-19,75988,44.02142,NA,NA,NA,NA
2009M116,MSW,2008-01-20,75989,44.11884,NA,NA,NA,NA
2009M116,MSW,2008-01-21,75990,44.21625,NA,NA,NA,NA
2009M116,MSW,2008-01-22,75991,44.31367,NA,NA,NA,NA
2009M116,MSW,2008-01-23,75992,44.41109,NA,NA,NA,NA
2009M116,MSW,2008-01-24,75993,44.50851,NA,NA,NA,NA
2009M116,MSW,2008-01-25,75994,44.60245,NA,NA,NA,NA
2009M116,MSW,2008-01-26,75995,44.69559,NA,NA,NA,NA
2009M116,MSW,2008-01-27,75996,44.78873,NA,NA,NA,NA
2009M116,MSW,2008-01-28,75997,44.88187,NA,NA,NA,NA
2009M116,MSW,2008-01-29,75998,44.97501,NA,NA,NA,NA
2009M116,MSW,2008-01-30,75999,45.06815,NA,NA,NA,NA
2009M116,MSW,2008-01-31,76000,45.16129,3.71874437,0.707680142,NA,NA
2009M116,MSW,2008-02-01,76001,45.25443,NA,NA,NA,NA
2009M116,MSW,2008-02-02,76002,45.34757,NA,NA,NA,NA
2009M116,MSW,2008-02-03,76003,45.43807,NA,NA,NA,NA
2009M116,MSW,2008-02-04,76004,45.5278,NA,NA,NA,NA
2009M116,MSW,2008-02-05,76005,45.61752,NA,NA,NA,NA
2009M116,MSW,2008-02-06,76006,45.70725,NA,NA,NA,NA
2009M116,MSW,2008-02-07,76007,45.79697,NA,NA,NA,NA
2009M116,MSW,2008-02-08,76008,45.88669,NA,NA,NA,NA
2009M116,MSW,2008-02-09,76009,45.97642,NA,NA,NA,NA
2009M116,MSW,2008-02-10,76010,46.06614,NA,NA,NA,NA
2009M116,MSW,2008-02-11,76011,46.15587,NA,NA,NA,NA
2009M116,MSW,2008-02-12,76012,46.24559,NA,NA,NA,NA
2009M116,MSW,2008-02-13,76013,46.33463,NA,NA,NA,NA
2009M116,MSW,2008-02-14,76014,46.42121,NA,NA,NA,NA
2009M116,MSW,2008-02-15,76015,46.50779,NA,NA,NA,NA
2009M116,MSW,2008-02-16,76016,46.59437,NA,NA,NA,NA
2009M116,MSW,2008-02-17,76017,46.68094,NA,NA,NA,NA
2009M116,MSW,2008-02-18,76018,46.76752,8.544402826,-0.398788147,NA,NA
2009M116,MSW,2008-02-19,76019,46.8541,NA,NA,NA,NA
2009M116,MSW,2008-02-20,76020,46.94068,NA,NA,NA,NA
2009M116,MSW,2008-02-21,76021,47.02726,NA,NA,NA,NA
2009M116,MSW,2008-02-22,76022,47.11219,NA,NA,NA,NA
2009M116,MSW,2008-02-23,76023,47.19645,NA,NA,NA,NA
2009M116,MSW,2008-02-24,76024,47.28072,NA,NA,NA,NA
2009M116,MSW,2008-02-25,76025,47.36498,NA,NA,NA,NA
2009M116,MSW,2008-02-26,76026,47.44925,NA,NA,NA,NA
2009M116,MSW,2008-02-27,76027,47.53351,NA,NA,NA,NA
2009M116,MSW,2008-02-28,76028,47.61698,NA,NA,NA,NA
2009M116,MSW,2008-02-29,76029,47.69954,NA,NA,NA,NA
2009M116,MSW,2008-03-01,76030,47.78209,NA,NA,NA,NA
2009M116,MSW,2008-03-02,76031,47.86465,NA,NA,NA,NA
2009M116,MSW,2008-03-03,76032,47.94721,NA,NA,NA,NA
2009M116,MSW,2008-03-04,76033,48.02894,NA,NA,NA,NA
2009M116,MSW,2008-03-05,76034,48.10925,NA,NA,NA,NA
2009M116,MSW,2008-03-06,76035,48.18957,NA,NA,NA,NA
2009M116,MSW,2008-03-07,76036,48.26988,NA,NA,NA,NA
2009M116,MSW,2008-03-08,76037,48.3502,5.830765539,0.218556491,NA,NA
2009M116,MSW,2008-03-09,76038,48.43051,NA,NA,NA,NA
2009M116,MSW,2008-03-10,76039,48.51082,NA,NA,NA,NA
2009M116,MSW,2008-03-11,76040,48.59114,NA,NA,NA,NA
2009M116,MSW,2008-03-12,76041,48.67145,NA,NA,NA,NA
2009M116,MSW,2008-03-13,76042,48.75177,NA,NA,NA,NA
2009M116,MSW,2008-03-14,76043,48.83208,NA,NA,NA,NA
2009M116,MSW,2008-03-15,76044,48.90982,NA,NA,NA,NA
2009M116,MSW,2008-03-16,76045,48.98722,NA,NA,NA,NA
2009M116,MSW,2008-03-17,76046,49.06463,NA,NA,NA,NA
2009M116,MSW,2008-03-18,76047,49.14204,NA,NA,NA,NA
2009M116,MSW,2008-03-19,76048,49.21945,NA,NA,NA,NA
2009M116,MSW,2008-03-20,76049,49.29685,NA,NA,NA,NA
2009M116,MSW,2008-03-21,76050,49.37426,NA,NA,NA,NA
2009M116,MSW,2008-03-22,76051,49.45167,NA,NA,NA,NA
2009M116,MSW,2008-03-23,76052,49.52907,NA,NA,NA,NA
2009M116,MSW,2008-03-24,76053,49.60648,NA,NA,NA,NA
2009M116,MSW,2008-03-25,76054,49.68383,NA,NA,NA,NA
2009M116,MSW,2008-03-26,76055,49.7575,NA,NA,NA,NA
2009M116,MSW,2008-03-27,76056,49.83118,NA,NA,NA,NA
2009M116,MSW,2008-03-28,76057,49.90485,NA,NA,NA,NA
2009M116,MSW,2008-03-29,76058,49.97852,5.889513024,0.205060375,NA,NA
2009M116,MSW,2008-03-30,76059,50.05219,NA,NA,NA,NA
2009M116,MSW,2008-03-31,76060,50.12587,NA,NA,NA,NA
2009M116,MSW,2008-04-01,76061,50.19954,NA,NA,NA,NA
2009M116,MSW,2008-04-02,76062,50.27321,NA,NA,NA,NA
2009M116,MSW,2008-04-03,76063,50.34688,NA,NA,NA,NA
2009M116,MSW,2008-04-04,76064,50.42056,NA,NA,NA,NA
2009M116,MSW,2008-04-05,76065,50.49423,NA,NA,NA,NA
2009M116,MSW,2008-04-06,76066,50.5679,NA,NA,NA,NA
2009M116,MSW,2008-04-07,76067,50.64157,NA,NA,NA,NA
2009M116,MSW,2008-04-08,76068,50.71525,NA,NA,NA,NA
2009M116,MSW,2008-04-09,76069,50.78892,NA,NA,NA,NA
2009M116,MSW,2008-04-10,76070,50.86259,NA,NA,NA,NA
2009M116,MSW,2008-04-11,76071,50.93626,NA,NA,NA,NA
2009M116,MSW,2008-04-12,76072,51.00993,NA,NA,NA,NA
2009M116,MSW,2008-04-13,76073,51.08336,NA,NA,NA,NA
2009M116,MSW,2008-04-14,76074,51.15303,NA,NA,NA,NA
2009M116,MSW,2008-04-15,76075,51.2227,NA,NA,NA,NA
2009M116,MSW,2008-04-16,76076,51.29237,NA,NA,NA,NA
2009M116,MSW,2008-04-17,76077,51.36204,NA,NA,NA,NA
2009M116,MSW,2008-04-18,76078,51.43171,NA,NA,NA,NA
2009M116,MSW,2008-04-19,76079,51.50138,NA,NA,NA,NA
2009M116,MSW,2008-04-20,76080,51.57105,5.797866915,0.226116886,NA,NA
2009M116,MSW,2008-04-21,76081,51.64072,NA,NA,NA,NA
2009M116,MSW,2008-04-22,76082,51.71039,NA,NA,NA,NA
2009M116,MSW,2008-04-23,76083,51.78006,NA,NA,NA,NA
2009M116,MSW,2008-04-24,76084,51.84973,NA,NA,NA,NA
2009M116,MSW,2008-04-25,76085,51.9194,NA,NA,NA,NA
2009M116,MSW,2008-04-26,76086,51.98907,NA,NA,NA,NA
2009M116,MSW,2008-04-27,76087,52.05874,NA,NA,NA,NA
2009M116,MSW,2008-04-28,76088,52.12841,NA,NA,NA,NA
2009M116,MSW,2008-04-29,76089,52.19808,NA,NA,NA,NA
2009M116,MSW,2008-04-30,76090,52.26467,NA,NA,NA,NA
2009M116,MSW,2008-05-01,76091,52.33074,NA,NA,NA,NA
2009M116,MSW,2008-05-02,76092,52.39681,NA,NA,NA,NA
2009M116,MSW,2008-05-03,76093,52.46289,NA,NA,NA,NA
2009M116,MSW,2008-05-04,76094,52.52896,NA,NA,NA,NA
2009M116,MSW,2008-05-05,76095,52.59503,NA,NA,NA,NA
2009M116,MSW,2008-05-06,76096,52.6611,NA,NA,NA,NA
2009M116,MSW,2008-05-07,76097,52.72717,NA,NA,NA,NA
2009M116,MSW,2008-05-08,76098,52.79324,NA,NA,NA,NA
2009M116,MSW,2008-05-09,76099,52.85932,NA,NA,NA,NA
2009M116,MSW,2008-05-10,76100,52.92539,NA,NA,NA,NA
2009M116,MSW,2008-05-11,76101,52.99146,NA,NA,NA,NA
2009M116,MSW,2008-05-12,76102,53.05753,NA,NA,NA,NA
2009M116,MSW,2008-05-13,76103,53.1236,4.524402349,0.520191486,NA,NA
2009M116,MSW,2008-05-14,76104,53.18967,NA,NA,NA,NA
2009M116,MSW,2008-05-15,76105,53.25575,NA,NA,NA,NA
2009M116,MSW,2008-05-16,76106,53.32182,NA,NA,NA,NA
2009M116,MSW,2008-05-17,76107,53.38789,NA,NA,NA,NA
2009M116,MSW,2008-05-18,76108,53.45396,NA,NA,NA,NA
2009M116,MSW,2008-05-19,76109,53.51746,NA,NA,NA,NA
2009M116,MSW,2008-05-20,76110,53.58009,NA,NA,NA,NA
2009M116,MSW,2008-05-21,76111,53.64271,NA,NA,NA,NA
2009M116,MSW,2008-05-22,76112,53.70534,NA,NA,NA,NA
2009M116,MSW,2008-05-23,76113,53.76797,NA,NA,NA,NA
2009M116,MSW,2008-05-24,76114,53.8306,NA,NA,NA,NA
2009M116,MSW,2008-05-25,76115,53.89323,NA,NA,NA,NA
2009M116,MSW,2008-05-26,76116,53.95585,NA,NA,NA,NA
2009M116,MSW,2008-05-27,76117,54.01848,NA,NA,NA,NA
2009M116,MSW,2008-05-28,76118,54.08111,NA,NA,NA,NA
2009M116,MSW,2008-05-29,76119,54.14374,NA,NA,NA,NA
2009M116,MSW,2008-05-30,76120,54.20636,NA,NA,NA,NA
2009M116,MSW,2008-05-31,76121,54.26899,NA,NA,NA,NA
2009M116,MSW,2008-06-01,76122,54.33162,NA,NA,NA,NA
2009M116,MSW,2008-06-02,76123,54.39425,NA,NA,NA,NA
2009M116,MSW,2008-06-03,76124,54.45688,NA,NA,NA,NA
2009M116,MSW,2008-06-04,76125,54.5195,NA,NA,NA,NA
2009M116,MSW,2008-06-05,76126,54.58213,NA,NA,NA,NA
2009M116,MSW,2008-06-06,76127,54.64401,NA,NA,NA,NA
2009M116,MSW,2008-06-07,76128,54.7038,NA,NA,NA,NA
2009M116,MSW,2008-06-08,76129,54.76359,NA,NA,NA,NA
2009M116,MSW,2008-06-09,76130,54.82338,NA,NA,NA,NA
2009M116,MSW,2008-06-10,76131,54.88317,NA,NA,NA,NA
2009M116,MSW,2008-06-11,76132,54.94297,NA,NA,NA,NA
2009M116,MSW,2008-06-12,76133,55.00276,4.130074021,0.611817064,NA,NA
2009M116,MSW,2008-06-13,76134,55.06255,NA,NA,NA,NA
2009M116,MSW,2008-06-14,76135,55.12234,NA,NA,NA,NA
2009M116,MSW,2008-06-15,76136,55.18213,NA,NA,NA,NA
2009M116,MSW,2008-06-16,76137,55.24192,NA,NA,NA,NA
2009M116,MSW,2008-06-17,76138,55.30171,NA,NA,NA,NA
2009M116,MSW,2008-06-18,76139,55.3615,NA,NA,NA,NA
2009M116,MSW,2008-06-19,76140,55.42129,NA,NA,NA,NA
2009M116,MSW,2008-06-20,76141,55.48108,NA,NA,NA,NA
2009M116,MSW,2008-06-21,76142,55.54087,NA,NA,NA,NA
2009M116,MSW,2008-06-22,76143,55.59962,NA,NA,NA,NA
2009M116,MSW,2008-06-23,76144,55.65698,NA,NA,NA,NA
2009M116,MSW,2008-06-24,76145,55.71434,NA,NA,NA,NA
2009M116,MSW,2008-06-25,76146,55.7717,NA,NA,NA,NA
2009M116,MSW,2008-06-26,76147,55.82905,NA,NA,NA,NA
2009M116,MSW,2008-06-27,76148,55.88641,NA,NA,NA,NA
2009M116,MSW,2008-06-28,76149,55.94377,NA,NA,NA,NA
2009M116,MSW,2008-06-29,76150,56.00113,NA,NA,NA,NA
2009M116,MSW,2008-06-30,76151,56.05849,NA,NA,NA,NA
2009M116,MSW,2008-07-01,76152,56.11584,NA,NA,NA,NA
2009M116,MSW,2008-07-02,76153,56.1732,NA,NA,NA,NA
2009M116,MSW,2008-07-03,76154,56.23056,NA,NA,NA,NA
2009M116,MSW,2008-07-04,76155,56.28792,NA,NA,NA,NA
2009M116,MSW,2008-07-05,76156,56.34527,NA,NA,NA,NA
2009M116,MSW,2008-07-06,76157,56.40263,NA,NA,NA,NA
2009M116,MSW,2008-07-07,76158,56.45999,NA,NA,NA,NA
2009M116,MSW,2008-07-08,76159,56.51735,NA,NA,NA,NA
2009M116,MSW,2008-07-09,76160,56.57258,2.687942442,0.94921201,NA,NA
2009M116,MSW,2008-07-10,76161,56.62761,NA,NA,NA,NA
2009M116,MSW,2008-07-11,76162,56.68265,NA,NA,NA,NA
2009M116,MSW,2008-07-12,76163,56.73768,NA,NA,NA,NA
2009M116,MSW,2008-07-13,76164,56.79272,NA,NA,NA,NA
2009M116,MSW,2008-07-14,76165,56.84776,NA,NA,NA,NA
2009M116,MSW,2008-07-15,76166,56.90279,NA,NA,NA,NA
2009M116,MSW,2008-07-16,76167,56.95783,NA,NA,NA,NA
2009M116,MSW,2008-07-17,76168,57.01287,NA,NA,NA,NA
2009M116,MSW,2008-07-18,76169,57.0679,NA,NA,NA,NA
2009M116,MSW,2008-07-19,76170,57.12294,NA,NA,NA,NA
2009M116,MSW,2008-07-20,76171,57.17798,NA,NA,NA,NA
2009M116,MSW,2008-07-21,76172,57.23301,NA,NA,NA,NA
2009M116,MSW,2008-07-22,76173,57.28805,NA,NA,NA,NA
2009M116,MSW,2008-07-23,76174,57.34309,NA,NA,NA,NA
2009M116,MSW,2008-07-24,76175,57.39812,NA,NA,NA,NA
2009M116,MSW,2008-07-25,76176,57.45316,NA,NA,NA,NA
2009M116,MSW,2008-07-26,76177,57.50671,NA,NA,NA,NA
2009M116,MSW,2008-07-27,76178,57.55965,NA,NA,NA,NA
2009M116,MSW,2008-07-28,76179,57.6126,NA,NA,NA,NA
2009M116,MSW,2008-07-29,76180,57.66554,NA,NA,NA,NA
2009M116,MSW,2008-07-30,76181,57.71849,NA,NA,NA,NA
2009M116,MSW,2008-07-31,76182,57.77143,NA,NA,NA,NA
2009M116,MSW,2008-08-01,76183,57.82438,NA,NA,NA,NA
2009M116,MSW,2008-08-02,76184,57.87732,NA,NA,NA,NA
2009M116,MSW,2008-08-03,76185,57.93026,NA,NA,NA,NA
2009M116,MSW,2008-08-04,76186,57.98321,NA,NA,NA,NA
2009M116,MSW,2008-08-05,76187,58.03615,NA,NA,NA,NA
2009M116,MSW,2008-08-06,76188,58.0891,NA,NA,NA,NA
2009M116,MSW,2008-08-07,76189,58.14204,NA,NA,NA,NA
2009M116,MSW,2008-08-08,76190,58.19499,NA,NA,NA,NA
2009M116,MSW,2008-08-09,76191,58.24793,NA,NA,NA,NA
2009M116,MSW,2008-08-10,76192,58.30088,NA,NA,NA,NA
2009M116,MSW,2008-08-11,76193,58.35211,NA,NA,NA,NA
2009M116,MSW,2008-08-12,76194,58.40294,3.002228071,0.875373061,NA,NA
2009M116,MSW,2008-08-13,76195,58.45377,NA,NA,NA,NA
2009M116,MSW,2008-08-14,76196,58.5046,NA,NA,NA,NA
2009M116,MSW,2008-08-15,76197,58.55543,NA,NA,NA,NA
2009M116,MSW,2008-08-16,76198,58.60625,NA,NA,NA,NA
2009M116,MSW,2008-08-17,76199,58.65708,NA,NA,NA,NA
2009M116,MSW,2008-08-18,76200,58.70791,NA,NA,NA,NA
2009M116,MSW,2008-08-19,76201,58.75874,NA,NA,NA,NA
2009M116,MSW,2008-08-20,76202,58.80957,NA,NA,NA,NA
2009M116,MSW,2008-08-21,76203,58.8604,NA,NA,NA,NA
2009M116,MSW,2008-08-22,76204,58.91123,NA,NA,NA,NA
2009M116,MSW,2008-08-23,76205,58.96206,NA,NA,NA,NA
2009M116,MSW,2008-08-24,76206,59.01289,NA,NA,NA,NA
2009M116,MSW,2008-08-25,76207,59.063720000000004,NA,NA,NA,NA
2009M116,MSW,2008-08-26,76208,59.11455,NA,NA,NA,NA
2009M116,MSW,2008-08-27,76209,59.16538,NA,NA,NA,NA
2009M116,MSW,2008-08-28,76210,59.21621,NA,NA,NA,NA
2009M116,MSW,2008-08-29,76211,59.26704,NA,NA,NA,NA
2009M116,MSW,2008-08-30,76212,59.31787,NA,NA,NA,NA
2009M116,MSW,2008-08-31,76213,59.36846,NA,NA,NA,NA
2009M116,MSW,2008-09-01,76214,59.41717,NA,NA,NA,NA
2009M116,MSW,2008-09-02,76215,59.46588,NA,NA,NA,NA
2009M116,MSW,2008-09-03,76216,59.51459,NA,NA,NA,NA
2009M116,MSW,2008-09-04,76217,59.5633,NA,NA,NA,NA
2009M116,MSW,2008-09-05,76218,59.61201,NA,NA,NA,NA
2009M116,MSW,2008-09-06,76219,59.66071,NA,NA,NA,NA
2009M116,MSW,2008-09-07,76220,59.70942,NA,NA,NA,NA
2009M116,MSW,2008-09-08,76221,59.75813,NA,NA,NA,NA
2009M116,MSW,2008-09-09,76222,59.80684,NA,NA,NA,NA
2009M116,MSW,2008-09-10,76223,59.85555,NA,NA,NA,NA
2009M116,MSW,2008-09-11,76224,59.90426,NA,NA,NA,NA
2009M116,MSW,2008-09-12,76225,59.95296,NA,NA,NA,NA
2009M116,MSW,2008-09-13,76226,60.00167,3.327652736,0.799099706,NA,NA
2009M116,MSW,2008-09-14,76227,60.05038,NA,NA,NA,NA
2009M116,MSW,2008-09-15,76228,60.09909,NA,NA,NA,NA
2009M116,MSW,2008-09-16,76229,60.1478,NA,NA,NA,NA
2009M116,MSW,2008-09-17,76230,60.19651,NA,NA,NA,NA
2009M116,MSW,2008-09-18,76231,60.24521,NA,NA,NA,NA
2009M116,MSW,2008-09-19,76232,60.29392,NA,NA,NA,NA
2009M116,MSW,2008-09-20,76233,60.34135,NA,NA,NA,NA
2009M116,MSW,2008-09-21,76234,60.38815,NA,NA,NA,NA
2009M116,MSW,2008-09-22,76235,60.43495,NA,NA,NA,NA
2009M116,MSW,2008-09-23,76236,60.48174,NA,NA,NA,NA
2009M116,MSW,2008-09-24,76237,60.52854,NA,NA,NA,NA
2009M116,MSW,2008-09-25,76238,60.57534,NA,NA,NA,NA
2009M116,MSW,2008-09-26,76239,60.62214,NA,NA,NA,NA
2009M116,MSW,2008-09-27,76240,60.66893,NA,NA,NA,NA
2009M116,MSW,2008-09-28,76241,60.71573,NA,NA,NA,NA
2009M116,MSW,2008-09-29,76242,60.76253,NA,NA,NA,NA
2009M116,MSW,2008-09-30,76243,60.80933,NA,NA,NA,NA
2009M116,MSW,2008-10-01,76244,60.85612,NA,NA,NA,NA
2009M116,MSW,2008-10-02,76245,60.90292,NA,NA,NA,NA
2009M116,MSW,2008-10-03,76246,60.94972,NA,NA,NA,NA
2009M116,MSW,2008-10-04,76247,60.99651,NA,NA,NA,NA
2009M116,MSW,2008-10-05,76248,61.04331,NA,NA,NA,NA
2009M116,MSW,2008-10-06,76249,61.09011,NA,NA,NA,NA
2009M116,MSW,2008-10-07,76250,61.13691,NA,NA,NA,NA
2009M116,MSW,2008-10-08,76251,61.1837,NA,NA,NA,NA
2009M116,MSW,2008-10-09,76252,61.2305,NA,NA,NA,NA
2009M116,MSW,2008-10-10,76253,61.27638,NA,NA,NA,NA
2009M116,MSW,2008-10-11,76254,61.32106,NA,NA,NA,NA
2009M116,MSW,2008-10-12,76255,61.36575,NA,NA,NA,NA
2009M116,MSW,2008-10-13,76256,61.41043,NA,NA,NA,NA
2009M116,MSW,2008-10-14,76257,61.45511,NA,NA,NA,NA
2009M116,MSW,2008-10-15,76258,61.49979,NA,NA,NA,NA
2009M116,MSW,2008-10-16,76259,61.54448,NA,NA,NA,NA
2009M116,MSW,2008-10-17,76260,61.58916,1.536667153,1.221185235,NA,NA
2009M116,MSW,2008-10-18,76261,61.63384,NA,NA,NA,NA
2009M116,MSW,2008-10-19,76262,61.67852,NA,NA,NA,NA
2009M116,MSW,2008-10-20,76263,61.7232,NA,NA,NA,NA
2009M116,MSW,2008-10-21,76264,61.76789,NA,NA,NA,NA
2009M116,MSW,2008-10-22,76265,61.81257,NA,NA,NA,NA
2009M116,MSW,2008-10-23,76266,61.85725,NA,NA,NA,NA
2009M116,MSW,2008-10-24,76267,61.90193,NA,NA,NA,NA
2009M116,MSW,2008-10-25,76268,61.94661,NA,NA,NA,NA
2009M116,MSW,2008-10-26,76269,61.9913,NA,NA,NA,NA
2009M116,MSW,2008-10-27,76270,62.03598,NA,NA,NA,NA
2009M116,MSW,2008-10-28,76271,62.08066,NA,NA,NA,NA
2009M116,MSW,2008-10-29,76272,62.12534,NA,NA,NA,NA
2009M116,MSW,2008-10-30,76273,62.17003,NA,NA,NA,NA
2009M116,MSW,2008-10-31,76274,62.21471,NA,NA,NA,NA
2009M116,MSW,2008-11-01,76275,62.25939,NA,NA,NA,NA
2009M116,MSW,2008-11-02,76276,62.30407,NA,NA,NA,NA
2009M116,MSW,2008-11-03,76277,62.34875,NA,NA,NA,NA
2009M116,MSW,2008-11-04,76278,62.39344,NA,NA,NA,NA
2009M116,MSW,2008-11-05,76279,62.43812,NA,NA,NA,NA
2009M116,MSW,2008-11-06,76280,62.4828,NA,NA,NA,NA
2009M116,MSW,2008-11-07,76281,62.52719,NA,NA,NA,NA
2009M116,MSW,2008-11-08,76282,62.57016,NA,NA,NA,NA
2009M116,MSW,2008-11-09,76283,62.61312,NA,NA,NA,NA
2009M116,MSW,2008-11-10,76284,62.65609,NA,NA,NA,NA
2009M116,MSW,2008-11-11,76285,62.69906,NA,NA,NA,NA
2009M116,MSW,2008-11-12,76286,62.74203,NA,NA,NA,NA
2009M116,MSW,2008-11-13,76287,62.78499,NA,NA,NA,NA
2009M116,MSW,2008-11-14,76288,62.82796,NA,NA,NA,NA
2009M116,MSW,2008-11-15,76289,62.87093,NA,NA,NA,NA
2009M116,MSW,2008-11-16,76290,62.9139,NA,NA,NA,NA
2009M116,MSW,2008-11-17,76291,62.95687,NA,NA,NA,NA
2009M116,MSW,2008-11-18,76292,62.99983,NA,NA,NA,NA
2009M116,MSW,2008-11-19,76293,63.0428,NA,NA,NA,NA
2009M116,MSW,2008-11-20,76294,63.08577,NA,NA,NA,NA
2009M116,MSW,2008-11-21,76295,63.12874,NA,NA,NA,NA
2009M116,MSW,2008-11-22,76296,63.17118,NA,NA,NA,NA
2009M116,MSW,2008-11-23,76297,63.21305,0.871093923,1.379494432,NA,NA
2009M116,MSW,2008-11-24,76298,63.25492,NA,NA,NA,NA
2009M116,MSW,2008-11-25,76299,63.29679,NA,NA,NA,NA
2009M116,MSW,2008-11-26,76300,63.33866,NA,NA,NA,NA
2009M116,MSW,2008-11-27,76301,63.38053,NA,NA,NA,NA
2009M116,MSW,2008-11-28,76302,63.4224,NA,NA,NA,NA
2009M116,MSW,2008-11-29,76303,63.46427,NA,NA,NA,NA
2009M116,MSW,2008-11-30,76304,63.50614,NA,NA,NA,NA
2009M116,MSW,2008-12-01,76305,63.54801,NA,NA,NA,NA
2009M116,MSW,2008-12-02,76306,63.58988,NA,NA,NA,NA
2009M116,MSW,2008-12-03,76307,63.63175,NA,NA,NA,NA
2009M116,MSW,2008-12-04,76308,63.67362,NA,NA,NA,NA
2009M116,MSW,2008-12-05,76309,63.71549,NA,NA,NA,NA
2009M116,MSW,2008-12-06,76310,63.75736,NA,NA,NA,NA
2009M116,MSW,2008-12-07,76311,63.79873,NA,NA,NA,NA
2009M116,MSW,2008-12-08,76312,63.83936,NA,NA,NA,NA
2009M116,MSW,2008-12-09,76313,63.87999,NA,NA,NA,NA
2009M116,MSW,2008-12-10,76314,63.92063,NA,NA,NA,NA
2009M116,MSW,2008-12-11,76315,63.96126,NA,NA,NA,NA
2009M116,MSW,2008-12-12,76316,64.00189,NA,NA,NA,NA
2009M116,MSW,2008-12-13,76317,64.04252,NA,NA,NA,NA
2009M116,MSW,2008-12-14,76318,64.08316,NA,NA,NA,NA
2009M116,MSW,2008-12-15,76319,64.12379,NA,NA,NA,NA
2009M116,MSW,2008-12-16,76320,64.16442,NA,NA,NA,NA
2009M116,MSW,2008-12-17,76321,64.20505,NA,NA,NA,NA
2009M116,MSW,2008-12-18,76322,64.24569,NA,NA,NA,NA
2009M116,MSW,2008-12-19,76323,64.28632,NA,NA,NA,NA
2009M116,MSW,2008-12-20,76324,64.32695,NA,NA,NA,NA
2009M116,MSW,2008-12-21,76325,64.36759,NA,NA,NA,NA
2009M116,MSW,2008-12-22,76326,64.40822,NA,NA,NA,NA
2009M116,MSW,2008-12-23,76327,64.44885,NA,NA,NA,NA
2009M116,MSW,2008-12-24,76328,64.48948,NA,NA,NA,NA
2009M116,MSW,2008-12-25,76329,64.53012,NA,NA,NA,NA
2009M116,MSW,2008-12-26,76330,64.57075,NA,NA,NA,NA
2009M116,MSW,2008-12-27,76331,64.61138,NA,NA,NA,NA
2009M116,MSW,2008-12-28,76332,64.65103,NA,NA,NA,NA
2009M116,MSW,2008-12-29,76333,64.69022,NA,NA,NA,NA
2009M116,MSW,2008-12-30,76334,64.72942,NA,NA,NA,NA
2009M116,MSW,2008-12-31,76335,64.76861,-0.629281464,1.739293993,NA,NA
2009M116,MSW,2009-01-01,76336,64.80781,NA,NA,NA,NA
2009M116,MSW,2009-01-02,76337,64.847,NA,NA,NA,NA
2009M116,MSW,2009-01-03,76338,64.88619,NA,NA,NA,NA
2009M116,MSW,2009-01-04,76339,64.92539,NA,NA,NA,NA
2009M116,MSW,2009-01-05,76340,64.96458,NA,NA,NA,NA
2009M116,MSW,2009-01-06,76341,65.00377,NA,NA,NA,NA
2009M116,MSW,2009-01-07,76342,65.04297,NA,NA,NA,NA
2009M116,MSW,2009-01-08,76343,65.08216,NA,NA,NA,NA
2009M116,MSW,2009-01-09,76344,65.12136,NA,NA,NA,NA
2009M116,MSW,2009-01-10,76345,65.16055,NA,NA,NA,NA
2009M116,MSW,2009-01-11,76346,65.19974,NA,NA,NA,NA
2009M116,MSW,2009-01-12,76347,65.23894,NA,NA,NA,NA
2009M116,MSW,2009-01-13,76348,65.27813,NA,NA,NA,NA
2009M116,MSW,2009-01-14,76349,65.31732,NA,NA,NA,NA
2009M116,MSW,2009-01-15,76350,65.35652,NA,NA,NA,NA
2009M116,MSW,2009-01-16,76351,65.39571,NA,NA,NA,NA
2009M116,MSW,2009-01-17,76352,65.43491,NA,NA,NA,NA
2009M116,MSW,2009-01-18,76353,65.4741,NA,NA,NA,NA
2009M116,MSW,2009-01-19,76354,65.51329,NA,NA,NA,NA
2009M116,MSW,2009-01-20,76355,65.55249,NA,NA,NA,NA
2009M116,MSW,2009-01-21,76356,65.59104,NA,NA,NA,NA
2009M116,MSW,2009-01-22,76357,65.62902,NA,NA,NA,NA
2009M116,MSW,2009-01-23,76358,65.667,NA,NA,NA,NA
